gene,model,rand,pat,inflation,moran_i,dataset
C12orf50,pca_ridge,-0.00019535243214791992,-0.013030096372654468,0.012834743940506549,-0.0041139668018553,anderson
C12orf50,spatial_knn,-0.0051523553672542,-0.005781684363872116,0.000629328996617916,-0.0041139668018553,anderson
CA11,pca_ridge,0.09964029773587071,0.0368602187905765,0.06278007894529422,0.0046393433321292,anderson
CA11,spatial_knn,-0.014333252203110899,-0.005827437543614579,-0.008505814659496319,0.0046393433321292,anderson
CACNA1A,mean,0.0,0.0,0.0,0.0080089099416191,anderson
CACNA1A,pca_ridge,0.06700117996619008,0.016891900947288537,0.05010927901890154,0.0080089099416191,anderson
CACNA1A,spatial_knn,0.03261817350201194,-0.0008557320032066252,0.03347390550521857,0.0080089099416191,anderson
CACNA2D1,mean,0.0,0.0,0.0,-0.0028743076862948,anderson
CACNA2D1,pca_ridge,0.0034653715537076,0.011437153962354174,-0.007971782408646575,-0.0028743076862948,anderson
CACNA2D1,spatial_knn,-0.01817083678890772,-0.011518106335194862,-0.006652730453712858,-0.0028743076862948,anderson
CBLN3,mean,0.0,0.0,0.0,-0.0022682605604958,anderson
CBLN3,pca_ridge,0.01962801358198468,-0.00936626978145515,0.02899428336343983,-0.0022682605604958,anderson
CBLN3,spatial_knn,-0.0044708071720487,-0.002060192134128163,-0.002410615037920537,-0.0022682605604958,anderson
CCDC66,mean,0.0,0.0,0.0,-0.0101219627487677,anderson
CCDC66,pca_ridge,0.057516445829645255,0.016821712181213023,0.040694733648432235,-0.0101219627487677,anderson
CCDC66,spatial_knn,0.0006357759648021593,-0.006458539598586825,0.007094315563388984,-0.0101219627487677,anderson
CCL19,mean,0.0,0.0,0.0,0.1389008918769181,anderson
CCL19,pca_ridge,0.4646472273288559,0.2219894855828645,0.2426577417459914,0.1389008918769181,anderson
CCL19,spatial_knn,0.03448073516533262,0.00652746803823275,0.02795326712709987,0.1389008918769181,anderson
CCL21,pca_ridge,0.263159211291641,0.15162936712864722,0.11152984416299377,0.0817075963034446,anderson
CCL21,spatial_knn,0.04804300796424688,-0.004947543365242449,0.05299055132948933,0.0817075963034446,anderson
CCR10,mean,0.0,0.0,0.0,0.0031832667931658,anderson
CCR10,pca_ridge,0.06976785285565364,0.0365990712227188,0.03316878163293484,0.0031832667931658,anderson
CCR10,spatial_knn,0.00610478737473328,-0.0002574504461213614,0.006362237820854642,0.0031832667931658,anderson
CD36,mean,0.0,0.0,0.0,0.0968794239704968,anderson
CD36,pca_ridge,0.6708013587748323,0.05934470647670367,0.6114566522981286,0.0968794239704968,anderson
CD36,spatial_knn,0.019520033449237882,-0.022305195121756848,0.04182522857099473,0.0968794239704968,anderson
CD74,mean,0.0,0.0,0.0,0.2150025876400652,anderson
CD74,pca_ridge,0.673671739727135,0.4758491110567862,0.19782262867034883,0.2150025876400652,anderson
CD74,spatial_knn,-0.00020526452683904006,-0.024076008639985214,0.023870744113146172,0.2150025876400652,anderson
CEP89,pca_ridge,0.11782110559984953,0.05482399552246814,0.06299711007738139,0.0061785257458565,anderson
CEP89,spatial_knn,-0.01114757695196626,-0.01765297780397059,0.006505400852004328,0.0061785257458565,anderson
CFAP69,mean,0.0,0.0,0.0,0.0027034540864465,anderson
CFAP69,pca_ridge,0.03330757136963654,0.010232768714276263,0.023074802655360275,0.0027034540864465,anderson
CFAP69,spatial_knn,0.013434636927083821,-0.007049762538862263,0.020484399465946084,0.0027034540864465,anderson
CHGA,mean,0.0,0.0,0.0,0.1993597090956675,anderson
CHGA,pca_ridge,0.4875813391398737,0.05062104697595876,0.43696029216391497,0.1993597090956675,anderson
CHGA,spatial_knn,0.13924334491904142,-0.0186393081216503,0.1578826530406917,0.1993597090956675,anderson
COL3A1,mean,0.0,0.0,0.0,0.1602187287415666,anderson
COL3A1,pca_ridge,0.7274108329887656,0.40946729409729976,0.31794353889146587,0.1602187287415666,anderson
COL3A1,spatial_knn,0.060686930930866724,-0.005049158842588698,0.06573608977345542,0.1602187287415666,anderson
CRYBA2,mean,0.0,0.0,0.0,-0.0033445639922137,anderson
CRYBA2,pca_ridge,0.20047310503757268,0.024955331908185118,0.17551777312938757,-0.0033445639922137,anderson
CRYBA2,spatial_knn,0.0418912534452166,0.011416380599247017,0.030474872845969586,-0.0033445639922137,anderson
CTRC,mean,0.0,0.0,0.0,-0.0034748219581594,anderson
CTRC,pca_ridge,-0.0038311320774200306,-0.013159256064790476,0.009328123987370446,-0.0034748219581594,anderson
CTRC,spatial_knn,-0.0063507798987513745,0.004105612332696851,-0.010456392231448225,-0.0034748219581594,anderson
CWF19L2,mean,0.0,0.0,0.0,-0.0003649724075804,anderson
CWF19L2,pca_ridge,0.12671263335032304,0.029539238593657688,0.09717339475666535,-0.0003649724075804,anderson
CWF19L2,spatial_knn,0.01653121640180894,0.01646552437320909,6.56920285998508e-05,-0.0003649724075804,anderson
CYP20A1,mean,0.0,0.0,0.0,-0.0032598803822529,anderson
CYP20A1,pca_ridge,0.08573255565842573,0.04428854442001784,0.041444011238407893,-0.0032598803822529,anderson
CYP20A1,spatial_knn,-0.00201207573090382,-0.0030116479432305,0.00099957221232668,-0.0032598803822529,anderson
DCAF12L2,mean,0.0,0.0,0.0,0.1143806659003017,anderson
DCAF12L2,pca_ridge,0.4218956147645412,0.041319044440350776,0.3805765703241904,0.1143806659003017,anderson
DCAF12L2,spatial_knn,0.09100169205439995,-0.0007435422898301001,0.09174523434423006,0.1143806659003017,anderson
DNAJC24,pca_ridge,0.05504275794920752,-0.0027366626473540635,0.05777942059656159,-0.005117879297217,anderson
DNAJC24,spatial_knn,0.0017024538805288398,0.0051604798230811995,-0.00345802594255236,-0.005117879297217,anderson
EXOSC9,mean,0.0,0.0,0.0,0.0284279752398699,anderson
EXOSC9,pca_ridge,0.24277932835926214,0.1342083312969965,0.10857099706226564,0.0284279752398699,anderson
EXOSC9,spatial_knn,-0.021059686311715578,0.007694967196597225,-0.028754653508312803,0.0284279752398699,anderson
EXTL1,mean,0.0,0.0,0.0,-0.002872636374463,anderson
EXTL1,pca_ridge,0.044876752296196844,0.0061003565607071625,0.03877639573548968,-0.002872636374463,anderson
EXTL1,spatial_knn,0.00740589065252166,0.001188401300345687,0.006217489352175973,-0.002872636374463,anderson
FABP4,mean,0.0,0.0,0.0,0.1201725676701328,anderson
FABP4,pca_ridge,0.25394681334556424,0.1140186597780439,0.13992815356752034,0.1201725676701328,anderson
FABP4,spatial_knn,0.04569012582038178,-0.038676497435665744,0.08436662325604752,0.1201725676701328,anderson
FABP7,mean,0.0,0.0,0.0,0.1321395249524168,anderson
FABP7,pca_ridge,0.5594423854621737,0.03354611971322321,0.5258962657489505,0.1321395249524168,anderson
FABP7,spatial_knn,0.12728347087369038,0.003977242343264562,0.12330622853042582,0.1321395249524168,anderson
FAHD2A,mean,0.0,0.0,0.0,-0.0063114719321224,anderson
FAHD2A,pca_ridge,0.05044776342748954,0.021317346692000375,0.02913041673548917,-0.0063114719321224,anderson
FAHD2A,spatial_knn,-0.01712796186884886,0.00012135421157022548,-0.01724931608041909,-0.0063114719321224,anderson
FAM126A,mean,0.0,0.0,0.0,0.0009314104532686,anderson
FAM126A,pca_ridge,0.1371886285922208,0.034095236046195125,0.10309339254602568,0.0009314104532686,anderson
FAM126A,spatial_knn,0.0002942514940988003,-0.0064795748838852125,0.006773826377984013,0.0009314104532686,anderson
FCHSD1,mean,0.0,0.0,0.0,-0.0013478661136736,anderson
FCHSD1,pca_ridge,0.1106313143894734,0.05577308046407825,0.054858233925395156,-0.0013478661136736,anderson
FCHSD1,spatial_knn,0.00269731150886688,-0.010994700346504325,0.013692011855371205,-0.0013478661136736,anderson
FGF10,mean,0.0,0.0,0.0,-0.0040017156570293,anderson
FGF10,pca_ridge,0.0099894673097192,0.004542061589983372,0.005447405719735828,-0.0040017156570293,anderson
FGF10,spatial_knn,-0.0040245219922751,-0.004549302532187314,0.0005247805399122138,-0.0040017156570293,anderson
FNBP1L,mean,0.0,0.0,0.0,0.1210202630402389,anderson
FNBP1L,pca_ridge,0.8578966044564329,0.30214215687778884,0.555754447578644,0.1210202630402389,anderson
FNBP1L,spatial_knn,-0.0246832736542002,-0.020934972633201536,-0.0037483010209986636,0.1210202630402389,anderson
FUT1,mean,0.0,0.0,0.0,-0.0099375212299359,anderson
FUT1,pca_ridge,0.03638244934698582,-0.0161477458425946,0.05253019518958042,-0.0099375212299359,anderson
FUT1,spatial_knn,0.0025301458151318593,-0.004284408613877962,0.006814554429009821,-0.0099375212299359,anderson
GLYATL2,pca_ridge,0.6799698327834337,0.14188982717434875,0.538080005609085,0.1098343908114981,anderson
GLYATL2,spatial_knn,0.00529130635665116,-0.0031478583842989125,0.008439164740950073,0.1098343908114981,anderson
GNAS,mean,0.0,0.0,0.0,0.1728756506052079,anderson
GNAS,pca_ridge,0.6432829509258239,0.4826948539488436,0.1605880969769803,0.1728756506052079,anderson
GNAS,spatial_knn,0.04327720169762342,-0.021613870240488525,0.06489107193811194,0.1728756506052079,anderson
GOLGA8N,mean,0.0,0.0,0.0,0.004312168647301,anderson
GOLGA8N,pca_ridge,0.02466913815553774,-0.003359738643522167,0.028028876799059906,0.004312168647301,anderson
GOLGA8N,spatial_knn,-0.0061781404907489,-0.0036712184066649994,-0.002506922084083901,0.004312168647301,anderson
H3F3A,mean,0.0,0.0,0.0,-0.0040728414464254,anderson
H3F3A,pca_ridge,0.015591713601849721,0.0018187750563987504,0.013772938545450971,-0.0040728414464254,anderson
H3F3A,spatial_knn,-0.01101305971149618,-0.011812612035070112,0.0007995523235739318,-0.0040728414464254,anderson
HIST1H1B,mean,0.0,0.0,0.0,-0.006637956326273,anderson
HIST1H1B,pca_ridge,0.0011316800265171998,-0.018037473403553318,0.01916915343007052,-0.006637956326273,anderson
HIST1H1B,spatial_knn,-0.0098850144152294,-0.0078586590682286,-0.0020263553470008,-0.006637956326273,anderson
HIST1H1E,mean,0.0,0.0,0.0,-0.0004518165637585,anderson
HIST1H1E,pca_ridge,0.08619248184146247,0.03644889542227375,0.04974358641918872,-0.0004518165637585,anderson
HIST1H1E,spatial_knn,-0.0196153645642217,-0.011717227482221499,-0.007898137082000201,-0.0004518165637585,anderson
HLA-E,mean,0.0,0.0,0.0,0.1530575352002701,anderson
HLA-E,pca_ridge,0.6987787799741756,0.31677940799693644,0.38199937197723915,0.1530575352002701,anderson
HLA-E,spatial_knn,-0.00676406986832596,-0.013368905197608513,0.006604835329282553,0.1530575352002701,anderson
HOXC9,mean,0.0,0.0,0.0,-0.0020443652727784,anderson
HOXC9,pca_ridge,0.13641108768113944,0.03154805542249401,0.10486303225864543,-0.0020443652727784,anderson
HOXC9,spatial_knn,-0.00824598792147498,-0.003339164987299675,-0.004906822934175305,-0.0020443652727784,anderson
HSPB7,pca_ridge,0.08612699472232198,0.0075947292805746865,0.0785322654417473,0.0016986485529145,anderson
HSPB7,spatial_knn,-0.0023099396567876204,-0.004803500923399975,0.0024935612666123546,0.0016986485529145,anderson
IGHD,mean,0.0,0.0,0.0,0.0860101133484178,anderson
IGHD,pca_ridge,0.38065622003904576,0.09329948864383043,0.28735673139521534,0.0860101133484178,anderson
IGHD,spatial_knn,-0.0015879044019784,-0.018263307711561986,0.016675403309583586,0.0860101133484178,anderson
IGHG4,mean,0.0,0.0,0.0,0.1660679503030481,anderson
IGHG4,pca_ridge,0.849509636516115,0.10342615400481342,0.7460834825113016,0.1660679503030481,anderson
IGHG4,spatial_knn,0.03680265050215582,-0.01987519364730549,0.05667784414946131,0.1660679503030481,anderson
IGHM,mean,0.0,0.0,0.0,0.2672035886614903,anderson
IGHM,pca_ridge,0.8252077827851021,0.2879288073555847,0.5372789754295174,0.2672035886614903,anderson
IGHM,spatial_knn,0.0148618115574661,0.0008903607551491752,0.013971450802316925,0.2672035886614903,anderson
IGKC,mean,0.0,0.0,0.0,0.4158786931838041,anderson
IGKC,pca_ridge,0.8942958123444977,0.4220041389102539,0.47229167343424383,0.4158786931838041,anderson
IGKC,spatial_knn,-0.03267502421428656,-0.061152806363022276,0.02847778214873572,0.4158786931838041,anderson
IGKV1-9,pca_ridge,0.013627425046700267,0.007265274533364493,0.0063621505133357745,-0.0014917867176046,anderson
IGKV1-9,spatial_knn,-0.006185046837960066,-0.007088926564867482,0.000903879726907416,-0.0014917867176046,anderson
IGLC2,mean,0.0,0.0,0.0,0.3626695860502455,anderson
IGLC2,pca_ridge,0.857757806719628,0.3533118559753671,0.5044459507442609,0.3626695860502455,anderson
IGLC2,spatial_knn,-0.02674474358894922,0.0057031102685807245,-0.03244785385752995,0.3626695860502455,anderson
IGLC7,mean,0.0,0.0,0.0,0.1717310534306244,anderson
IGLC7,pca_ridge,0.5255414052984462,0.16207957219017588,0.3634618331082703,0.1717310534306244,anderson
IGLC7,spatial_knn,0.0215341240872084,-0.004219017766799751,0.02575314185400815,0.1717310534306244,anderson
IGLV3-1,mean,0.0,0.0,0.0,0.0305602393410728,anderson
IGLV3-1,pca_ridge,0.18224666462477856,0.055322561053568885,0.12692410357120967,0.0305602393410728,anderson
IGLV3-1,spatial_knn,-0.0050841050526816796,0.0014948162824790123,-0.006578921335160692,0.0305602393410728,anderson
INAFM1,mean,0.0,0.0,0.0,-0.0056553539785648,anderson
INAFM1,pca_ridge,0.09883049798225656,0.04356208304226319,0.05526841493999337,-0.0056553539785648,anderson
INAFM1,spatial_knn,-0.01053867433030502,-0.00583258212843145,-0.004706092201873571,-0.0056553539785648,anderson
ISG15,pca_ridge,0.6363573045047508,0.20484673979062334,0.43151056471412746,0.1271166346287661,anderson
ISG15,spatial_knn,-0.0032730337892528396,-0.02683565606171949,0.023562622272466652,0.1271166346287661,anderson
ISM1,mean,0.0,0.0,0.0,0.0074533366688869,anderson
ISM1,pca_ridge,0.19769687864142887,0.04814305879938285,0.14955381984204602,0.0074533366688869,anderson
ISM1,spatial_knn,-0.006851284426328999,-0.011449708696155823,0.004598424269826824,0.0074533366688869,anderson
ITCH,mean,0.0,0.0,0.0,0.0022321780106558,anderson
ITCH,pca_ridge,0.05978408426857686,0.02249077056853515,0.037293313700041714,0.0022321780106558,anderson
ITCH,spatial_knn,0.02419033943072848,0.003953595534717437,0.02023674389601104,0.0022321780106558,anderson
ITGAV,mean,0.0,0.0,0.0,0.0819596278529162,anderson
ITGAV,pca_ridge,0.4355124510619083,0.28518137379814856,0.15033107726375972,0.0819596278529162,anderson
ITGAV,spatial_knn,-0.00286476108972702,-0.0018855773421863878,-0.0009791837475406323,0.0819596278529162,anderson
JAKMIP3,mean,0.0,0.0,0.0,-0.0063132856028251,anderson
JAKMIP3,pca_ridge,0.005876664307043,-0.015303806598808376,0.021180470905851376,-0.0063132856028251,anderson
JAKMIP3,spatial_knn,-0.01148070529853754,-0.0046969400834915125,-0.006783765215046027,-0.0063132856028251,anderson
JCHAIN,mean,0.0,0.0,0.0,0.1553856752080432,anderson
JCHAIN,pca_ridge,0.46752286556474215,0.2558273681728597,0.21169549739188243,0.1553856752080432,anderson
JCHAIN,spatial_knn,0.04604164499421422,-0.014435847432396988,0.060477492426611205,0.1553856752080432,anderson
KCNB1,mean,0.0,0.0,0.0,0.0033210431314702,anderson
KCNB1,pca_ridge,0.016782536968937257,0.00021532338379626204,0.016567213585140995,0.0033210431314702,anderson
KCNB1,spatial_knn,0.02511556975511814,0.012357103725615512,0.012758466029502627,0.0033210431314702,anderson
KCNC1,mean,0.0,0.0,0.0,-0.002821146325072,anderson
KCNC1,pca_ridge,0.08022198690172985,-0.012597776527790842,0.0928197634295207,-0.002821146325072,anderson
KCNC1,spatial_knn,0.00199858315798158,-0.004545311480291871,0.006543894638273451,-0.002821146325072,anderson
KCNQ2,mean,0.0,0.0,0.0,0.0129988009314178,anderson
KCNQ2,pca_ridge,0.44326139028092604,0.0027528386546258857,0.44050855162630015,0.0129988009314178,anderson
KCNQ2,spatial_knn,-0.0011633746993309404,0.004016498909057171,-0.005179873608388111,0.0129988009314178,anderson
KDM3B,mean,0.0,0.0,0.0,0.0149160158507253,anderson
KDM3B,pca_ridge,0.20777878760610152,0.1288599246158332,0.07891886299026832,0.0149160158507253,anderson
KDM3B,spatial_knn,0.030281701900591363,0.020691100857999186,0.009590601042592177,0.0149160158507253,anderson
KRT15,mean,0.0,0.0,0.0,0.1219924971933015,anderson
KRT15,pca_ridge,0.4467186554915375,0.113835768826551,0.3328828866649865,0.1219924971933015,anderson
KRT15,spatial_knn,0.041310197022282356,-0.009500473129857837,0.05081067015214019,0.1219924971933015,anderson
KRT17,mean,0.0,0.0,0.0,0.0937079908018226,anderson
KRT17,pca_ridge,0.4455511595868587,0.11027646246969315,0.33527469711716557,0.0937079908018226,anderson
KRT17,spatial_knn,0.036645821951627536,0.0033034452822583125,0.03334237666936922,0.0937079908018226,anderson
KRT18,mean,0.0,0.0,0.0,0.0813840488617422,anderson
KRT18,pca_ridge,0.4668751566809327,0.24793749366502774,0.21893766301590498,0.0813840488617422,anderson
KRT18,spatial_knn,-0.01920234148259424,-0.003247239381487801,-0.015955102101106438,0.0813840488617422,anderson
KRT81,pca_ridge,0.8171859756326925,0.04740180662978495,0.7697841690029075,0.1043875954089753,anderson
KRT81,spatial_knn,0.10126237437039465,0.009979718011724825,0.09128265635866982,0.1043875954089753,anderson
LAPTM4A,mean,0.0,0.0,0.0,0.1133900000184341,anderson
LAPTM4A,pca_ridge,0.5969605727545928,0.4007280700986929,0.19623250265589992,0.1133900000184341,anderson
LAPTM4A,spatial_knn,0.0384587128760492,-0.004324529468262862,0.04278324234431206,0.1133900000184341,anderson
LPIN1,mean,0.0,0.0,0.0,0.0148256418286257,anderson
LPIN1,pca_ridge,0.17323441543249404,0.1039436903319295,0.06929072510056454,0.0148256418286257,anderson
LPIN1,spatial_knn,0.02429019259880922,0.006522123875028025,0.017768068723781193,0.0148256418286257,anderson
LTF,mean,0.0,0.0,0.0,0.1083520695333013,anderson
LTF,pca_ridge,0.5451255403436699,0.04671932648547121,0.49840621385819867,0.1083520695333013,anderson
LTF,spatial_knn,0.05575327961248455,0.011171509191089212,0.04458177042139534,0.1083520695333013,anderson
MAATS1,mean,0.0,0.0,0.0,0.006692549988832,anderson
MAATS1,pca_ridge,0.10785839241651171,0.003894799983954,0.1039635924325577,0.006692549988832,anderson
MAATS1,spatial_knn,-0.00791863582010172,-0.003910848364655075,-0.0040077874554466444,0.006692549988832,anderson
MACROD2,mean,0.0,0.0,0.0,-0.0029909250276328,anderson
MACROD2,pca_ridge,-0.008045108785102641,0.003703548354442,-0.011748657139544642,-0.0029909250276328,anderson
MACROD2,spatial_knn,-0.01681520339398488,-0.0038038209047565,-0.01301138248922838,-0.0029909250276328,anderson
MMRN1,mean,0.0,0.0,0.0,-0.0044995177460147,anderson
MMRN1,pca_ridge,0.04359657609181408,0.0029002908662899376,0.04069628522552415,-0.0044995177460147,anderson
MMRN1,spatial_knn,0.036027396713121516,0.0249212759429965,0.011106120770125016,-0.0044995177460147,anderson
MRGPRF,mean,0.0,0.0,0.0,0.0151754285559501,anderson
MRGPRF,pca_ridge,0.1297779740547964,0.07026167530335152,0.05951629875144489,0.0151754285559501,anderson
MRGPRF,spatial_knn,-0.0041839625436328794,-0.016354955340915977,0.012170992797283097,0.0151754285559501,anderson
MRPL21,pca_ridge,0.3033046160815828,0.19753635450208515,0.10576826157949767,0.0350479212648022,anderson
MRPL21,spatial_knn,-0.00841723986827026,0.011103632200903876,-0.019520872069174133,0.0350479212648022,anderson
MRPL52,mean,0.0,0.0,0.0,0.0179186023490093,anderson
MRPL52,pca_ridge,0.27306591246048445,0.12409901060650756,0.14896690185397687,0.0179186023490093,anderson
MRPL52,spatial_knn,-0.01275672902279582,-0.005420725897187063,-0.0073360031256087576,0.0179186023490093,anderson
MUC6,mean,0.0,0.0,0.0,0.1395612864681152,anderson
MUC6,pca_ridge,0.7983482551561529,0.16976945188096387,0.6285788032751891,0.1395612864681152,anderson
MUC6,spatial_knn,0.09022946313814721,-0.020177107393093772,0.11040657053124098,0.1395612864681152,anderson
MUCL1,mean,0.0,0.0,0.0,0.2035057087321183,anderson
MUCL1,pca_ridge,0.8398663636559416,0.2501535404829754,0.5897128231729662,0.2035057087321183,anderson
MUCL1,spatial_knn,0.030893142044861037,-0.054348272195852775,0.08524141424071381,0.2035057087321183,anderson
MYO5A,mean,0.0,0.0,0.0,-0.0027739864521248,anderson
MYO5A,pca_ridge,0.1490101385420191,0.06202941928849992,0.08698071925351919,-0.0027739864521248,anderson
MYO5A,spatial_knn,-0.01269081401345944,0.0005077161569172995,-0.01319853017037674,-0.0027739864521248,anderson
NGFR,mean,0.0,0.0,0.0,0.0257905618285501,anderson
NGFR,pca_ridge,0.15101167685320518,0.0847431791987204,0.06626849765448478,0.0257905618285501,anderson
NGFR,spatial_knn,0.03931914063294364,0.017454393108291513,0.021864747524652124,0.0257905618285501,anderson
PHIP,mean,0.0,0.0,0.0,0.0117604562875616,anderson
PHIP,pca_ridge,0.23133486395520242,0.08077153559638578,0.15056332835881664,0.0117604562875616,anderson
PHIP,spatial_knn,0.01865216285662782,0.013975654253127764,0.004676508603500057,0.0117604562875616,anderson
PILRB,mean,0.0,0.0,0.0,-0.0019024928117721,anderson
PILRB,pca_ridge,0.04247731760678434,0.007866339363471312,0.03461097824331302,-0.0019024928117721,anderson
PILRB,spatial_knn,0.0019140335888227205,0.0012894591749193123,0.0006245744139034082,-0.0019024928117721,anderson
PIR,mean,0.0,0.0,0.0,0.018701185373534,anderson
PIR,pca_ridge,0.16730690690776767,0.0786871523678355,0.08861975453993218,0.018701185373534,anderson
PIR,spatial_knn,0.004673825522750981,-0.012033664323301812,0.016707489846052793,0.018701185373534,anderson
PLIN4,mean,0.0,0.0,0.0,0.0272823616912895,anderson
PLIN4,pca_ridge,0.16194113141150573,0.013185306997013462,0.14875582441449228,0.0272823616912895,anderson
PLIN4,spatial_knn,0.027862106146074123,-0.017204674518615706,0.04506678066468983,0.0272823616912895,anderson
PMAIP1,pca_ridge,0.16585712654936854,0.03317585939116426,0.13268126715820427,0.0217540407484238,anderson
PMAIP1,spatial_knn,0.00777471373740182,-0.010117575309785963,0.017892289047187784,0.0217540407484238,anderson
PMCH,mean,0.0,0.0,0.0,-0.0032650882808504,anderson
PMCH,pca_ridge,0.05251472040458431,0.03140440799567797,0.02111031240890634,-0.0032650882808504,anderson
PMCH,spatial_knn,-0.009329709516621319,-0.008389368040934913,-0.000940341475686406,-0.0032650882808504,anderson
POLR1E,mean,0.0,0.0,0.0,-0.0007423219826191,anderson
POLR1E,pca_ridge,0.08735071594197856,0.06066423132073133,0.02668648462124723,-0.0007423219826191,anderson
POLR1E,spatial_knn,-0.00600939577825616,0.009579703670868725,-0.015589099449124885,-0.0007423219826191,anderson
POSTN,mean,0.0,0.0,0.0,0.1051747118003996,anderson
POSTN,pca_ridge,0.6514322519391719,0.3183430551173534,0.3330891968218185,0.1051747118003996,anderson
POSTN,spatial_knn,0.05509695498360125,-0.011794394469027388,0.06689134945262865,0.1051747118003996,anderson
PPP1R14A,mean,0.0,0.0,0.0,-0.001394745209918,anderson
PPP1R14A,pca_ridge,0.11507994680310896,0.049912723523826266,0.06516722327928269,-0.001394745209918,anderson
PPP1R14A,spatial_knn,-0.02295103158674128,-0.014715333561621562,-0.008235698025119718,-0.001394745209918,anderson
PRRC2C,mean,0.0,0.0,0.0,0.0335964486076632,anderson
PRRC2C,pca_ridge,0.35146449024767973,0.21973311599396597,0.13173137425371376,0.0335964486076632,anderson
PRRC2C,spatial_knn,-0.0269939230743527,-0.011941296970104862,-0.015052626104247839,0.0335964486076632,anderson
PSMB3,mean,0.0,0.0,0.0,0.1410456057197452,anderson
PSMB3,pca_ridge,0.6385749762481827,0.3655242629128288,0.2730507133353539,0.1410456057197452,anderson
PSMB3,spatial_knn,0.05436779742542426,-0.004595127842397674,0.05896292526782194,0.1410456057197452,anderson
PTGDS,mean,0.0,0.0,0.0,0.1180275641648927,anderson
PTGDS,pca_ridge,0.417490349862745,0.28101163746513813,0.1364787123976069,0.1180275641648927,anderson
PTGDS,spatial_knn,0.03958396606950728,-0.0118509435344574,0.05143490960396468,0.1180275641648927,anderson
PVALB,mean,0.0,0.0,0.0,0.0796546336923996,anderson
PVALB,pca_ridge,0.4087477953542352,0.028303012184887816,0.3804447831693474,0.0796546336923996,anderson
PVALB,spatial_knn,0.06552984566906953,-0.010594999198484101,0.07612484486755362,0.0796546336923996,anderson
RAG1,mean,0.0,0.0,0.0,-0.0054742217722049,anderson
RAG1,pca_ridge,0.00350276866477454,-0.006028065401473043,0.009530834066247582,-0.0054742217722049,anderson
RAG1,spatial_knn,0.0033538219005596,-0.004917432149668429,0.008271254050228029,-0.0054742217722049,anderson
RAPGEF2,mean,0.0,0.0,0.0,0.0025786498501499,anderson
RAPGEF2,pca_ridge,0.11050618764663067,0.056920611779857064,0.05358557586677361,0.0025786498501499,anderson
RAPGEF2,spatial_knn,0.005678609516059779,-0.006718691984521274,0.012397301500581053,0.0025786498501499,anderson
RBM15,pca_ridge,0.2151162331421821,0.11063156025181083,0.10448467289037126,0.02750488941219,anderson
RBM15,spatial_knn,0.0033859028316681806,0.009066815672740449,-0.005680912841072269,0.02750488941219,anderson
RHOB,mean,0.0,0.0,0.0,0.1073805445901473,anderson
RHOB,pca_ridge,0.47046474607442407,0.3355730021433381,0.134891743931086,0.1073805445901473,anderson
RHOB,spatial_knn,0.04002704248105674,0.0023287688607467865,0.037698273620309954,0.1073805445901473,anderson
RHOJ,pca_ridge,0.10316074991001907,0.031368590309049815,0.07179215960096925,0.0044293809936389,anderson
RHOJ,spatial_knn,-0.019135729424105057,-0.0027503342237933373,-0.01638539520031172,0.0044293809936389,anderson
RNASEK,mean,0.0,0.0,0.0,-0.0049499630506845,anderson
RNASEK,pca_ridge,-0.01656015311979518,-0.013197410652813029,-0.0033627424669821493,-0.0049499630506845,anderson
RNASEK,spatial_knn,-0.00750704816193228,-0.008384496169826214,0.0008774480078939341,-0.0049499630506845,anderson
S100A8,mean,0.0,0.0,0.0,0.1058392848922515,anderson
S100A8,pca_ridge,0.8217571439870804,0.07650351947958946,0.745253624507491,0.1058392848922515,anderson
S100A8,spatial_knn,0.008793010910543058,0.0361689830441052,-0.027375972133562142,0.1058392848922515,anderson
S100A9,pca_ridge,0.8353079256922689,0.12449788716017102,0.7108100385320979,0.1576748455991876,anderson
S100A9,spatial_knn,-0.07666208770069968,-0.013100300661886825,-0.06356178703881285,0.1576748455991876,anderson
SCAPER,mean,0.0,0.0,0.0,-0.0068779761087889,anderson
SCAPER,pca_ridge,0.10604751766607194,0.02717831910706031,0.07886919855901163,-0.0068779761087889,anderson
SCAPER,spatial_knn,0.0078142681444693,-0.005506315338658826,0.013320583483128126,-0.0068779761087889,anderson
SCG2,mean,0.0,0.0,0.0,0.0015518425684889,anderson
SCG2,pca_ridge,0.046321190350930644,0.0007619913404237202,0.04555919901050692,0.0015518425684889,anderson
SCG2,spatial_knn,0.02057820690098476,0.00989393064011694,0.01068427626086782,0.0015518425684889,anderson
SCGB2A1,mean,0.0,0.0,0.0,0.0810778348273614,anderson
SCGB2A1,pca_ridge,0.37326992012079774,0.10717545447724662,0.2660944656435511,0.0810778348273614,anderson
SCGB2A1,spatial_knn,0.0315068878978846,0.0024482786010333996,0.0290586092968512,0.0810778348273614,anderson
SCGB2A2,mean,0.0,0.0,0.0,0.3962425932715133,anderson
SCGB2A2,pca_ridge,0.7885408046698398,0.21109591187392532,0.5774448927959145,0.3962425932715133,anderson
SCGB2A2,spatial_knn,-0.02794762864991978,-0.11044345731017216,0.08249582866025237,0.3962425932715133,anderson
SCGB3A1,mean,0.0,0.0,0.0,0.0887373266319377,anderson
